#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
8116295	1.2329
8013507	4.7907
8170468	5.42594
8178050	10.4566
8108013	4.26195
8058695	4.2742
8037283	3.09948
8045165	2.49793
8173506	2.02916
7987048	6.95156
8074632	5.04082
8049301	2.83419
8034084	3.63131
7904883	6.9004
7921909	1.86766
7973056	8.34626
8063345	2.01217
7935011	3.98094
7955132	2.48904
8015187	7.33683
8027860	3.3192
8015357	2.61124
8155493	2.4056
8059965	3.43693
7978760	6.06665
8115302	2.51371
7990436	8.34041
8120552	3.81602
7950442	2.63491
7903109	1.24971
7933071	1.23636
7902911	3.93231
7922125	1.29156
8152041	7.60684
7934244	6.09593
8128052	5.71588
8096463	5.7895
8140170	3.06518
7916229	4.52825
8008995	2.01807
8175574	5.63899
8086465	2.10836
7941236	5.1109
8176986	4.70745
8139118	2.39066
8087461	6.14055
8168602	3.29985
8129706	6.45825
8078984	5.57812
8075846	3.21831
8061262	5.82279
7939875	1.45189
8179174	10.3746
8104394	3.50217
8039144	4.44828
8113658	3.33535
7951824	2.38323
8110068	2.16838
7912257	7.04879
8130372	2.38988
7931977	3.43022
7969609	2.1145
8086051	4.59747
8104648	1.40611
7946401	5.84041
8145438	2.69931
7969271	6.08436
8061445	3.91148
8002987	6.65054
8094518	1.40222
8004948	3.81233
8088476	1.45593
8058221	7.90129
7968260	5.70452
8075637	6.12942
7926223	6.59973
7982018	1.40663
8085774	2.29712
8061685	7.58321
7975705	5.46177
8013616	5.21749
7938559	4.22616
7993800	3.87192
8035694	5.48758
8051028	4.4732
8093096	4.54672
8005695	4.49795
7931764	4.82638
7992032	4.34573
8119396	3.24803
7908125	7.00682
8078173	5.33789
7968796	2.7095
8048317	4.27391
8085946	4.86852
7998668	5.16291
8073513	4.92631
7927649	4.40857
8168461	2.84887
8098916	5.91346
7956488	2.92827
8099255	3.9475
7963646	7.25361
8167441	3.22887
8139488	4.04878
8145175	6.3943
7980481	2.11945
7930917	2.75297
7959772	4.96147
7987099	5.0567
8124691	2.79016
7928915	5.52532
8131296	5.13478
7944262	3.55202
8171791	1.85513
7910946	1.24241
8009513	4.81449
8090152	1.9026
8070900	3.36588
8021150	4.04892
8166797	6.33621
7932000	4.23619
8038314	4.94174
7946635	5.05231
8042962	5.45506
7940189	2.44044
8098204	5.92136
8116994	2.91891
7904967	3.90392
7908481	1.71487
8031157	5.12666
7915345	5.5973
7966570	6.99096
8144457	1.94015
8112312	5.61769
8078360	8.62888
7982587	3.91264
7963386	3.52349
8092769	2.41897
7973797	3.22121
8147396	5.01495
7954481	4.64915
7972867	4.98792
8026875	4.3623
8179926	4.35237
8132458	5.90212
8079198	1.60099
8134655	1.97831
7905631	6.70462
7914791	7.39622
7946977	2.29215
7924731	1.62652
8094393	4.68381
7906469	7.44025
7980636	2.12392
7972444	7.69404
8131324	2.4975
8106006	6.01049
8042588	6.27698
8064218	6.88169
7946245	3.95636
7952739	5.67126
8115623	3.16928
8035311	6.48792
8120082	2.16326
8081241	4.1977
8042038	3.34899
8103879	1.58037
7927915	2.15831
7948324	2.29751
7971644	6.896
8004521	8.37035
8111443	2.67025
7904254	10.201
7929256	1.8871
7984408	5.46926
7960362	3.40856
8123929	3.42961
8108737	2.43895
8035193	7.02003
8164165	9.69153
7964631	2.54779
8171535	1.65874
7917482	5.731
7992716	4.46286
7910383	1.66039
7931181	6.22623
8077899	5.78302
8067201	1.69663
8063171	2.40401
8168016	3.23773
8142017	2.92308
8092691	7.57174
8066889	7.40126
7938685	6.76509
8130939	4.39974
7963523	4.45837
8128867	6.41818
8149239	1.46539
7999431	5.00759
8059477	3.3783
7949645	6.89659
7949679	5.70993
7972735	1.52914
8009205	7.61151
7982082	1.46723
7920506	3.77421
8059387	3.46711
8028744	2.05332
8137250	4.9299
8135931	4.48322
8177403	1.65553
8122174	7.76176
7919146	1.63285
7934997	2.92881
7933298	5.26037
8171216	3.57446
8104079	4.67802
7901969	5.65042
7978653	4.42514
8005632	1.84458
8031570	1.74868
8068664	2.87254
8133155	4.51928
8083592	1.91131
8031102	6.12701
7907977	1.70399
7955419	2.05276
7973446	1.74876
8105151	2.25469
7961964	5.27728
8145193	5.79447
8119799	1.90936
7935425	6.59542
8163535	4.06995
7991086	1.27134
8121134	1.52943
7962537	9.3739
8160914	9.05213
8072088	3.19577
7952205	3.72386
8090030	4.31123
8065084	3.27589
8033795	5.31624
7979414	2.01903
8068145	3.75366
7899932	3.31901
8008139	8.89291
8130993	8.39234
7940959	6.08621
7948103	1.57808
8094408	5.66708
8021222	5.21928
8167871	1.56464
8031223	6.54502
8177834	3.21268
8089062	6.38304
7947052	3.00183
8063211	8.00444
8118594	8.03437
7952677	6.43972
7939944	1.54497
8000746	3.99244
8124521	5.46854
8054557	8.2418
8033248	6.15054
7964759	2.16838
8017312	7.60501
7940182	4.31982
8061647	4.63621
7963837	2.75613
8036291	2.44448
8067948	2.72988
7978704	1.46259
8055312	1.40462
8143747	1.38409
8021712	4.94711
7922432	6.43741
7926410	6.76074
8076513	5.32437
8175550	2.82172
8162283	4.13788
8147469	6.57216
7968236	4.79373
7991640	4.97013
8116577	2.17762
8138504	2.16838
8053533	8.52722
8041138	1.59006
7904751	3.56642
7987308	1.36017
8096158	4.20078
8084904	8.35808
8078225	2.64354
8175585	3.87053
7979961	1.74482
8007312	5.07224
8020878	7.9955
7943562	1.95509
7902267	5.68914
8139879	5.22047
8114797	3.16235
8116272	4.77406
8075850	2.86822
8176191	8.01166
8084323	6.45737
8118607	2.21787
8115957	9.03776
7946087	2.9144
8151871	2.29182
7942858	4.64831
7899287	7.6178
8146837	4.10623
7990379	5.61637
8169210	2.71277
8139746	3.00835
8116696	3.13903
8061517	1.30913
8158862	2.36804
8123407	3.95595
7915733	9.7516
7978391	1.99264
8058837	4.59024
8060790	3.58489
7947947	2.20088
7981157	4.21861
7976243	8.01943
7942204	7.66576
8002937	5.30257
8031495	5.16309
8032996	5.8118
7959195	3.94771
7920642	3.63756
8080082	1.83728
8122144	1.9306
8069768	1.39889
7922648	2.89525
7916743	2.07491
7922472	1.58683
7933872	9.61611
8013356	1.74762
8058940	3.94715
7948906	1.48761
7961024	1.72576
8015798	4.14676
8090565	2.91925
8151496	3.66151
8172204	2.07747
7983841	1.45721
8160365	2.3192
7938348	3.71583
7944401	5.96656
7927924	1.30171
8055494	3.55527
8051707	6.96753
8112558	9.1404
7940210	2.13685
8056999	3.81566
8030848	3.84137
8049665	1.70704
7912198	11.3968
8112428	6.99696
8168875	6.11825
8114843	2.79645
8024444	4.16122
8092594	2.39067
8050365	1.16714
8012218	3.29445
7962029	2.59155
8101810	2.66484
8061912	2.8788
8040655	6.04731
7986836	2.58005
8166096	3.22278
8060835	1.29698
7989750	3.03923
8036993	2.14365
8048340	6.61948
8159211	5.33647
8155169	3.62994
7963770	5.0897
8136727	4.14307
7912762	1.65807
7916851	3.38706
8122194	5.48232
8071547	6.20347
8161839	2.45475
8109141	5.30898
7905233	4.89484
8045182	7.10127
8034806	5.94027
7905569	1.85424
8172252	3.33275
7980718	1.85278
7908879	3.3369
8154979	2.65807
8121510	4.85371
7995421	7.25602
7995776	6.26723
7908732	7.36345
8063449	4.33808
8176336	4.5239
8000013	4.19848
8158890	5.04419
8005959	4.80222
8055711	2.65275
8038137	2.07102
8149438	2.31408
8159609	7.01637
8115327	9.88397
7914764	5.70929
7946278	3.24143
7999317	4.08145
8070799	6.23434
8013479	3.98214
8103922	5.69341
7988601	1.66053
8157281	2.88346
8104220	4.26979
8089106	1.35375
7982390	1.0452
8056518	1.55662
8164701	7.46876
7920984	8.30655
8155167	4.03597
8105995	9.07575
8136587	1.48761
8104659	1.52262
8168727	1.81571
8060255	1.49232
7916590	7.84423
8036479	5.56655
7944832	1.51504
7959002	6.68463
8170553	5.38419
8154574	6.42944
8013536	3.14556
8133610	5.84177
7966684	2.05264
8119078	2.01935
7921425	2.65142
7986110	5.20164
8143575	3.96537
8134376	2.26916
7916316	5.86529
7953685	1.36769
7979984	5.6345
8164194	3.55915
8021984	2.06688
8080416	5.42015
8092922	5.74678
7933498	4.86522
8067157	2.26433
8098004	1.24775
7973116	5.52036
7938179	3.18666
8088915	1.3605
7989309	1.94848
8173531	5.65334
8165752	2.26524
8010086	5.5267
8113094	4.86119
8091239	1.68827
7925550	6.73144
8026763	6.14647
8081069	4.43387
7939963	2.19551
8014037	5.88957
7961798	2.52841
7925589	3.8953
8045283	1.63589
8147721	3.3538
7911767	3.81397
8119595	7.15345
7991815	4.07751
8023937	2.10376
7967876	2.41079
7970810	7.24222
7926934	3.03061
7978335	5.18365
7978360	3.84718
8098500	5.57569
7899502	4.40261
8082236	1.87517
8123101	3.27854
8005763	1.25496
8053482	2.42769
8064894	3.95862
7953098	1.9708
7905528	5.91807
8100123	1.39467
7948044	2.14347
7974194	3.57899
7997139	2.97119
8168436	1.68293
7948141	2.86381
8146456	3.24416
8138930	5.63324
7957159	2.6283
8067836	1.46397
7999364	2.88683
8070010	5.74403
8027564	3.45668
8076677	5.05575
8172757	3.56338
8162514	3.67554
7919382	3.42791
7990729	5.4592
7943197	2.09311
8040522	3.09184
8036956	5.84684
8108040	3.0898
7946641	3.12327
8064762	5.73778
8178841	6.45506
7900216	7.63007
8157843	4.52775
8128626	4.72487
7984684	4.05107
7929511	7.01757
8039006	3.74622
8127496	1.87142
7951284	2.72727
8076002	5.58398
8154130	2.52459
8034101	5.23296
7912854	4.78489
7993110	2.16838
7927998	3.17052
8001946	5.32443
8038347	4.21551
7993737	2.33386
8001477	7.98412
7947361	1.36769
8102321	4.76099
7912808	8.04476
7922389	1.88894
8052721	7.75718
7935859	1.85285
8126542	5.73255
8095246	2.4582
8175076	3.64819
7937934	3.07831
7993807	5.79154
8082252	2.5953
7899870	7.04947
8143070	6.89498
8061919	5.36162
7930994	3.79444
7938055	2.35685
7966293	4.34944
7980547	8.72933
7898249	4.79991
7961075	3.03042
8014452	2.39434
7996715	4.72013
8047185	2.28757
8161513	5.50701
7987536	6.58889
7903959	2.60636
7932860	4.99283
8179810	5.15087
8100675	1.83999
7904737	4.47885
7999598	8.12171
7962358	4.81404
8025741	8.42517
8112881	1.79478
7970602	8.73381
7914202	5.73189
8153201	6.34678
7981059	2.8566
8123038	5.28166
8074845	3.64166
7923164	1.73154
7902660	4.63495
7951437	4.82293
8057931	3.74621
8101648	7.39412
7917528	1.7576
8161632	5.23763
8158404	1.53073
8139697	2.60636
7929052	5.0886
8109748	2.05618
8129937	8.79461
8146754	1.43222
7936891	5.02868
7970426	3.64166
8095802	1.77688
8006296	1.61959
8156103	2.59795
8157731	4.92186
8064438	7.55305
8049657	5.63975
8136940	4.05434
8070563	3.72912
8071206	5.6149
8066498	4.589
8062748	4.14433
7956737	5.36928
8104072	4.6295
8021275	4.41738
7925561	2.83307
7993335	1.70846
8134030	1.76191
7978192	4.19293
7998835	4.14046
8165888	1.91158
8104611	2.08607
7914296	7.91776
7995868	4.5598
8117622	1.94923
7940000	2.44589
7908610	1.51237
7944763	2.42175
8073135	6.82401
8031600	2.83857
8033554	5.91807
8101925	6.13853
8019347	4.49225
8123936	5.52996
8177232	5.78158
8114814	6.95279
7915971	2.76473
7924760	7.41439
7998351	5.56503
8006834	3.9616
8114572	5.34855
8151510	1.84081
7978822	1.35764
7972369	3.79158
8145281	4.09041
8037018	5.05025
8085300	7.61996
8008817	2.06177
8144082	4.78197
7964733	1.62664
8080804	4.93553
7925954	3.94102
7934091	1.20958
8172270	3.45666
8145201	6.8293
7959925	5.08978
8049271	4.76949
7944049	7.60884
8026315	7.56273
7978686	4.84715
7988987	5.34159
8071655	5.89592
8083939	1.58719
7901443	4.72611
8146278	6.96626
8016261	5.53856
8166219	6.02715
8060030	5.59768
7988970	5.88778
7944795	3.69336
8011875	7.06333
8124413	3.21903
8079662	6.09407
8144701	1.96214
8110084	3.04587
8016187	3.11704
7936916	3.1973
8040426	1.36769
8044917	1.14085
8036908	5.09312
8080001	4.96612
7982060	1.18299
7927323	7.85449
7983391	1.39786
8029671	5.16823
7961593	1.83066
8103362	1.50131
7929061	1.79177
8142580	3.76638
8078529	1.90341
8037236	1.41584
8141664	5.01795
8079334	6.65245
8028930	6.48329
8053944	5.16266
8093272	1.87563
7985053	5.74427
8150860	6.39842
8014189	6.18947
8099631	8.93413
8056860	9.32413
8172813	5.9933
7963911	11.074
8101086	6.88165
8101721	1.74904
8143486	2.58322
8122334	2.65145
8062206	6.16911
8133372	5.37081
8156452	7.45724
7996137	5.97497
8072187	1.26184
8128777	2.10075
7993108	3.52854
8003848	1.66891
7972229	1.57651
8123951	4.64112
8116929	9.19271
8005223	2.30505
8145685	1.60179
7900999	3.29247
8081105	2.78946
8110430	5.29353
7903026	1.33403
7924908	3.71678
8136983	4.89381
8086880	3.04157
7947189	2.24621
8146625	2.21853
7915056	2.85015
8141580	3.3144
8129379	7.48543
8115730	3.64166
8039655	3.34866
8067011	6.34583
8177174	1.37342
8171901	6.1895
7900095	8.3023
7932796	4.36093
8077192	4.71838
7963577	6.84505
8091678	1.68841
7943437	1.6886
8096556	7.11583
8157203	6.63885
8079274	5.67385
7990417	9.62125
7985226	7.8739
7992518	5.29277
8163807	5.5414
8172197	4.04056
8067543	4.22066
8071907	3.19939
7909140	1.6258
8115234	7.4611
8163063	2.79213
8070782	5.28305
8030525	6.08662
8147375	5.36337
7898556	6.94513
7964592	1.88894
8112220	3.30868
7956251	4.26909
8003348	6.08408
7966441	2.4412
8054614	6.33259
8114205	1.40191
7951034	3.1463
8110668	4.6105
7963020	4.51359
7964575	3.66032
7933750	2.44945
7938880	6.70863
8143065	5.93035
8020252	1.38767
8021924	5.71882
8091078	5.61298
7937979	2.14257
8083025	3.08444
7928058	1.37694
7959157	7.53034
7960910	4.04519
8014376	5.39497
8173665	2.73729
8160036	5.77667
8098762	7.6577
7963923	5.06289
7968913	3.1025
8151547	1.84699
8124385	4.64618
8110347	4.33709
7904131	5.71882
7912136	5.89504
8017039	5.13223
7988921	7.91782
8174207	3.48218
8155747	2.0167
8111019	2.1909
8145085	4.74987
8039180	4.93862
8001197	5.38028
8149296	3.83995
7903455	1.61373
7972899	4.01661
7943956	1.36769
8047377	1.45831
8002018	1.6432
8022022	6.13285
8061272	3.4664
7947490	5.92488
8021208	8.39315
8151929	2.51531
7946048	2.96419
8018694	6.07828
7960642	4.5546
8155537	3.65134
8039779	4.2711
8068786	3.23754
7957242	5.85411
7902317	2.0062
7932964	8.47988
8112967	6.78146
8074856	2.67464
7965686	2.01611
7938629	7.2561
8053107	7.66654
8066210	1.42765
7908382	1.68765
8147654	7.41125
7965746	3.14627
8167942	6.54041
8017096	3.02832
8120932	2.99675
8086949	4.06609
7946069	2.89491
8139367	3.76019
7898572	1.6306
7983953	6.8115
8171172	2.95242
8108066	6.33738
7985522	2.75591
8049448	4.52098
8113641	2.76578
7918857	2.53071
8153959	7.81607
8095626	3.01068
7918345	6.83578
8123712	1.91653
8082442	3.16928
8089596	3.39706
8131452	2.34466
8050336	5.4492
7990654	3.27701
7935903	5.17429
7981737	6.69512
8091190	5.26957
8022623	4.98967
8177696	2.1901
7897305	4.61749
8006590	2.16838
8046360	2.75041
7950977	2.23117
8014487	5.26792
7979824	10.2157
7993453	4.73957
8120194	2.90714
8100791	1.75423
8064739	5.33854
8019170	5.16478
7998157	6.10294
8038913	4.00922
8178326	4.14638
8112376	2.22714
8029969	7.27401
8130474	4.97743
8005755	1.57312
8141076	6.58979
8132998	5.32973
8174361	4.7999
8179555	5.81783
7899422	5.25105
8139921	3.46874
8137639	4.89168
8169711	3.20768
8072436	3.47253
7925448	1.84305
7966379	2.32707
8093643	8.44506
7968029	3.74081
8045224	3.9733
7919923	2.79771
8072004	5.66099
7965038	3.60927
7969298	3.57215
8117458	5.87677
8029214	3.51415
8043283	5.65754
7927033	1.67376
8083092	7.02991
7940673	2.74744
8169002	1.61959
8160276	3.55989
8052947	4.00515
8009585	3.59878
7950140	6.50163
8087611	4.564
8123717	2.41134
8164129	1.50604
8094257	2.62179
7920100	2.99185
7940857	9.52366
8038760	3.89371
8013450	9.76995
8118682	5.80723
8091778	7.29073
8078350	8.38947
8127072	2.76094
7921434	1.77328
8045537	1.47765
8118061	2.88368
8061982	4.29379
8168685	1.68707
7930274	1.91231
8115012	3.57685
7931479	5.45577
7952927	4.35816
8161913	2.43123
7910124	8.46915
8065330	4.85692
7995629	2.16334
7900201	6.05333
7927363	4.5355
8179451	4.2568
8030721	5.65707
7933929	1.4886
8025783	5.49562
8057463	2.79804
8096265	1.85567
8056022	1.79274
8169638	2.34782
8166819	4.45581
8143247	4.63776
7979927	3.01794
8147994	4.50773
8016806	3.32329
8034249	4.20291
8044760	5.71138
8124162	1.19069
8028266	1.7227
8030946	6.5208
8116829	1.61959
7993035	6.8104
7906574	1.74463
7908591	4.30844
7923547	12.1447
8105463	5.73365
7943605	6.15657
8148737	7.10494
8039362	4.58587
8162639	2.09156
8106689	2.41243
7945954	3.07831
8011322	1.80592
8037651	5.26462
7897441	6.04167
7963134	4.07687
7934651	4.03503
8095441	1.55539
8097148	6.21246
7911271	2.60636
8048171	4.33678
8074867	3.88021
7935692	6.70097
8120333	1.25496
8168280	8.84789
8114002	2.99675
8101118	2.993
8099922	2.25983
8112761	1.54642
8048141	3.69691
7945857	4.83963
7949503	4.35112
8025028	6.13774
8038278	5.61416
7900129	5.11863
7923360	4.55578
8149220	4.61099
8060705	6.62081
7923378	8.06286
7970999	6.87957
7981974	1.33743
8107194	3.03965
7907008	2.66613
8038598	4.34478
8058708	2.34037
8045933	6.0235
7980309	7.0013
8009792	1.36769
8172158	5.37032
8149151	5.13101
8143712	1.72603
8012841	1.75627
8014248	2.91891
8023910	3.80724
8030796	4.22078
8028973	3.57563
8074988	1.2737
7967420	7.3006
8042761	2.68446
8057441	5.13436
8026163	6.56936
8105631	5.51518
8097743	3.69722
7944601	1.58822
7970507	2.06434
7959957	5.89327
8005747	2.37272
7949327	3.04278
8090469	4.41073
8107576	2.66631
8078971	3.29474
8043564	5.33803
8079229	2.81016
8021480	1.3579
8086028	7.92616
8101260	7.61514
7954969	4.61208
8126102	3.47122
7958130	9.99061
8052803	7.62598
8174005	5.17781
8088842	1.45608
7921625	5.69489
8166906	5.02516
7935778	1.55329
8138189	4.76277
8067864	4.19293
7909642	3.87308
8112014	1.14859
8073474	3.98488
7974247	1.49501
8170704	7.54349
8166580	4.98622
7995354	2.18088
8036813	3.35087
8072645	6.20424
8143894	1.97337
8055202	1.86778
8145652	7.39299
8050238	3.08562
8030148	4.31661
8158829	7.12079
8069135	4.36909
8063427	4.79928
7937230	2.58275
8091485	6.21596
7976856	1.4515
8067950	1.75316
8029845	1.36769
8173217	5.67954
8081256	5.64348
8019243	4.10858
8110437	6.01534
7942553	7.22692
8017262	1.81237
7911235	1.97661
8014974	2.98238
7942489	2.87724
7967656	2.13931
8001938	7.03627
8112256	2.60636
7952392	1.79964
8047257	3.04598
8178445	5.07069
7973185	1.84062
8098242	3.2006
8180003	9.70864
7959282	5.81288
8107878	2.55313
8000941	4.55027
8116653	6.11786
7991459	5.21676
8076344	5.88341
7934979	3.33418
7946589	4.22087
8023344	4.85923
8099649	7.53392
8060082	2.88612
8160168	2.55487
8133002	1.26317
7911839	3.59884
8016263	3.57755
8130013	3.64166
8089851	2.12922
8019071	3.75065
7971937	2.39524
8148325	3.74621
8099027	1.41279
8063650	6.04981
8106479	6.98487
7948221	4.54092
8014841	6.2391
8038809	5.67498
8066739	1.9321
8096081	7.67976
7974125	3.68361
7900492	3.89314
8089072	5.81592
8087634	6.57389
8059158	4.51269
7923584	2.77429
7969114	5.18989
7938061	2.46211
7948267	5.19378
8000574	7.31294
7936318	1.4886
8176478	1.26321
7911307	6.2282
8056959	4.99192
8162449	3.35732
7929814	1.71746
7973098	1.67684
8142120	5.91384
8011713	9.13424
7931873	9.75275
8064978	6.06744
7905742	1.68866
8177261	2.52501
8123006	4.47369
7904018	6.55081
8166493	9.15969
8006317	3.95821
7903561	2.46676
7971361	6.0918
8114787	7.34033
8020226	4.74974
8008768	3.14839
7967412	8.58198
7994109	4.32298
8106931	2.40895
7898736	4.69301
7961514	1.5165
8037847	9.00776
8113938	3.75806
7898355	2.23411
7963741	4.73686
8083260	1.88743
8109595	2.50104
8035581	5.90897
8089627	3.27771
7954490	1.32728
7970381	1.68719
7900633	1.71175
8064522	7.76019
7975687	4.98172
8021645	2.35156
7912347	4.30848
7923453	6.809
8084045	6.36763
8100530	1.70976
8117470	3.19114
7984016	4.60757
7930631	1.98301
8145334	2.11313
7979730	1.36228
8055952	3.99546
8118076	3.7377
8004247	6.81505
8157214	3.0075
8100688	1.87429
8011027	8.42572
8063380	3.94012
7947599	4.4812
8072153	5.88081
7985130	2.76511
7901054	6.75886
8176921	5.88884
8063115	11.8564
8116734	9.20552
7950669	5.39418
7997767	5.62255
8138007	6.93581
8037513	5.02435
8114489	3.74268
8017711	8.19114
8095009	3.88415
7930870	7.36445
7975876	3.25564
7984155	7.34456
8100007	2.94168
8067932	1.60322
7986068	3.69198
7969533	2.64453
7898858	3.33697
8173208	4.19908
8100737	2.04567
8161471	3.48278
8121502	6.12564
8072784	5.35174
7934852	9.2284
7959322	5.37109
8015946	5.06323
8175578	2.04724
7934122	7.41754
8167249	1.95135
8103601	8.85927
7954785	2.62276
8063697	6.87524
8063509	6.85925
7919390	3.56245
8002592	8.35473
8059538	2.41028
8025421	8.15777
8054846	3.34327
7902166	5.83654
8088054	6.14324
8008339	6.15383
8091546	2.67667
8179727	2.31393
7945829	2.63416
7975113	5.29321
7988703	1.28677
8118863	6.39892
7927285	7.93512
8026388	2.82556
8053949	5.89286
8015070	2.45746
7937175	6.86351
7899615	8.70391
7981732	4.78662
8006715	4.15399
7913907	3.21427
8046084	2.41255
7962559	2.46402
7986503	4.57218
8170166	6.40312
8147715	2.29027
8085504	3.70291
8165131	4.38194
7955441	6.58539
8001163	3.93044
7981787	2.77429
8023727	3.2668
7905339	4.09295
8055474	1.62311
8056792	2.38523
8059393	7.00312
7944341	4.34142
8018184	2.76316
8115164	2.3683
8022799	2.48529
7911049	2.70164
8111124	1.99127
8165860	1.48662
8126729	2.76697
8043945	7.62412
8175317	3.75583
7948135	2.24412
7979725	3.57175
8050253	6.32586
8039524	6.02744
8076300	2.68626
7981320	4.25618
8098512	6.82933
8082408	8.80708
7927747	2.76774
8079383	2.09412
8072962	6.46603
8059674	3.84246
8154868	3.04262
7904014	1.64463
7916582	2.74649
8118734	3.97995
8159554	7.57026
8103466	1.70763
7904252	1.762
8048847	8.48119
7951796	2.38807
8159808	4.41109
7986769	6.93501
8007429	2.9112
8004325	5.13718
8093074	3.89785
7953651	4.72157
8133023	1.79269
8095358	1.99764
7948139	1.94535
7913787	3.77492
7993946	6.04519
8151101	1.61609
8012839	1.66071
8131813	3.87984
7975344	7.59064
8096027	1.67458
8173615	7.201
7962384	2.16838
8055249	7.80218
7991395	3.50018
7904293	6.47032
7971535	2.43938
8002904	5.93414
7933574	5.14831
7979755	1.2347
8082667	5.83949
7957161	1.81274
8150586	1.88008
7925248	1.27577
7951928	3.44619
7953547	6.15435
8097782	8.87911
8113709	2.32142
7953200	8.89583
7911110	2.94069
7922804	2.02793
7982040	1.36459
8164006	1.04516
7995310	4.94615
7925978	5.04437
7906613	9.35671
7953735	4.75169
8166948	6.27052
8083407	2.78604
8073546	5.7974
7971661	2.16838
7999999	1.4832
7932211	1.98084
8137805	6.49809
8111932	2.89954
8012226	6.87152
8158686	7.25964
8012918	2.68196
8160898	3.34274
8098581	5.06168
8000465	1.99233
8169385	2.27219
8130645	3.60157
7915594	4.72902
7952577	4.29107
8102162	4.50296
7903582	9.70398
7989708	6.11562
7917347	3.93679
7990618	4.7781
7910944	3.34003
7945169	4.77438
8020630	5.3338
7971218	3.54296
8014349	3.54543
8129410	1.79358
7968516	5.06535
8048505	5.79346
8030871	3.31846
8042468	8.41361
8125936	3.23051
7901342	2.12747
8030158	7.513
8052438	3.77691
7903239	5.47403
7908499	2.04356
8054519	9.52119
7920875	1.84981
8152900	3.50227
8143221	3.02364
8062555	2.76014
8083605	7.09974
8104314	5.27182
7973727	4.47778
8022275	1.58082
8146527	1.8837
8128894	4.54823
8010967	4.15167
8083743	1.89877
8054467	5.62096
8121298	1.88174
8050658	4.26909
7930837	2.77201
8133074	5.70831
8120382	5.58349
8093829	4.22971
7969565	1.88894
8090511	2.33941
8141169	6.15334
7911799	5.59536
8173201	7.56366
8142538	1.55677
8136963	4.03059
8112611	1.8654
8175332	1.48761
7934334	2.38793
8060722	6.26811
7943387	1.54383
7943984	3.64873
8130785	4.23747
7915801	6.54103
8172367	3.5375
8156167	6.55774
8071801	2.26203
8073733	4.80942
7972579	4.39221
7973034	1.9532
8016086	4.49142
8034034	6.8122
8117498	2.70652
8116530	3.67636
8092686	3.74789
7966706	7.23518
8030789	6.90127
8161610	3.04449
8159127	7.41444
8139606	1.85574
7988838	6.14851
8145766	2.1117
7945110	5.21221
8041281	7.49693
8065370	2.08066
8019885	5.87917
7969324	3.87172
8142730	6.13674
8081822	1.54951
8143605	3.6237
8011337	2.16838
7927827	2.80966
7975815	5.32693
8079407	7.27416
7970287	9.63853
7938313	7.44699
7981078	3.56248
8021442	4.47696
7917912	8.06639
7995252	6.02967
8107934	3.9204
7968957	2.6823
8045946	7.99587
8046515	8.42285
8139087	2.04746
8107530	4.5602
8097753	5.00601
7945902	7.70778
8027254	2.46114
7962367	6.62112
7904948	6.61695
7920141	2.76213
8067506	5.15446
8047505	2.07652
8132343	1.8651
7995477	4.53717
8129947	2.41298
8110886	6.11868
7985025	3.68453
7976840	1.76988
8085431	6.54866
7932598	1.74882
8149248	3.51368
8113429	1.93162
8161747	8.81121
8090070	3.98902
8073470	4.24405
8070665	5.21328
7957092	2.5687
8074640	1.88894
8043697	5.55033
8106573	3.67229
8055680	1.60938
8168794	2.92116
7990700	4.54598
8109484	2.07204
8133898	1.61249
8075211	5.18412
8054766	3.79164
8103853	3.80522
8156581	4.83122
8038126	7.39329
8024896	4.09909
8032249	4.43456
8149979	2.56253
8039905	7.63488
8042772	6.31617
8165646	11.5131
8162260	4.19545
8064613	6.40861
7994339	1.36149
7905054	1.68513
7936777	5.59632
8110478	2.66933
8071981	4.84132
7965842	4.99485
8078196	2.53447
7943787	3.39536
8143367	4.26198
8143207	1.54512
8156052	1.28552
8117237	6.72667
8100966	3.81139
8084717	7.69442
7952488	3.16157
8073259	5.62981
8134098	5.81438
8117583	4.42646
8115490	3.40721
7965226	2.17261
7993179	1.4245
8156026	4.24656
8094378	6.11995
8117408	3.90227
8167369	5.96859
8121749	3.23805
8018107	4.85252
8062873	6.09593
7923850	3.02387
8055087	1.23715
7897426	2.80133
8018791	3.5321
7949798	6.7388
7970844	4.50734
8010737	6.08482
8175023	6.33359
7969364	1.39119
7933659	4.87841
8117447	5.91463
7917156	6.53556
7911699	5.74651
7971915	4.77863
8155455	3.08348
8153067	1.90844
8078248	8.33062
8052250	6.18956
8151432	2.02783
8029744	6.16125
8161255	6.63518
7929536	1.83223
8015908	7.3898
8174554	2.77429
8095187	4.29747
8062490	3.75796
8161174	4.4696
7969390	3.28392
7987780	2.80818
8007263	4.61359
8066402	5.36122
7902435	6.42537
7938816	5.11056
8028192	4.18784
8085094	6.3138
7993167	2.05923
8124088	6.35232
8020239	1.79928
8149885	2.75637
7918467	3.81024
8047926	2.14946
8018922	7.41463
8029640	6.77698
7921346	2.49021
7966229	2.00267
8086953	7.48236
8144378	5.61484
7918552	4.48853
8173501	1.15215
8114805	2.66624
7983270	1.66271
7985285	3.83995
7996761	7.94385
7967107	2.43628
8074916	2.62903
7965384	2.7333
7987097	4.43773
